numeroMsgsEntreAeB=10 primeiraPalavraA=jean ultimaPalavraA=histor primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=algu ultimaPalavraA=roup primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=muit ultimaPalavraA=parabensssssssssss primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=nom ultimaPalavraA=ver primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=jandira ultimaPalavraA=jandira primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=me ultimaPalavraA=agend primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=president ultimaPalavraA=federal primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=mulh ultimaPalavraA=aplaus primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=d ultimaPalavraA=d primeiraPalavraB=jean ultimaPalavraB=dizim mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=trolls ultimaPalavraA=sal primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=jean ultimaPalavraA=dizim primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=é ultimaPalavraA=atenca primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=pronunc ultimaPalavraA=p primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=vao ultimaPalavraA=jesus primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=dois ultimaPalavraA=ignor primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=já ultimaPalavraA=remedi primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=ei ultimaPalavraA=telinh primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=felician ultimaPalavraA=engrac primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=jesus ultimaPalavraA=vcs primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=é ultimaPalavraA=felician primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=marc ultimaPalavraA=hahah primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=jean ultimaPalavraA=histor primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=algu ultimaPalavraA=roup primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=muit ultimaPalavraA=parabensssssssssss primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=nom ultimaPalavraA=ver primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=jandira ultimaPalavraA=jandira primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=me ultimaPalavraA=agend primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=president ultimaPalavraA=federal primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=mulh ultimaPalavraA=aplaus primeiraPalavraB=trolls ultimaPalavraB=sal mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=lei ultimaPalavraA=jean primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=trolls ultimaPalavraA=sal primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=jean ultimaPalavraA=dizim primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=é ultimaPalavraA=atenca primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=pronunc ultimaPalavraA=p primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=vao ultimaPalavraA=jesus primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=dois ultimaPalavraA=ignor primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=já ultimaPalavraA=remedi primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=ei ultimaPalavraA=telinh primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=felician ultimaPalavraA=engrac primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=jesus ultimaPalavraA=vcs primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=é ultimaPalavraA=felician primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=marc ultimaPalavraA=hahah primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=jean ultimaPalavraA=histor primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=algu ultimaPalavraA=roup primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=muit ultimaPalavraA=parabensssssssssss primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=nom ultimaPalavraA=ver primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=jandira ultimaPalavraA=jandira primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=me ultimaPalavraA=agend primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=president ultimaPalavraA=federal primeiraPalavraB=lei ultimaPalavraB=jean mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=der ultimaPalavraA=trolls.rsrsr primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=lei ultimaPalavraA=jean primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=1 primeiraPalavraA=trolls ultimaPalavraA=sal primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=jean ultimaPalavraA=dizim primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=é ultimaPalavraA=atenca primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=pronunc ultimaPalavraA=p primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=vao ultimaPalavraA=jesus primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=dois ultimaPalavraA=ignor primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=já ultimaPalavraA=remedi primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=ei ultimaPalavraA=telinh primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=felician ultimaPalavraA=engrac primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=jesus ultimaPalavraA=vcs primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=é ultimaPalavraA=felician primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=marc ultimaPalavraA=hahah primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=jean ultimaPalavraA=histor primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=algu ultimaPalavraA=roup primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=muit ultimaPalavraA=parabensssssssssss primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=nom ultimaPalavraA=ver primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=jandira ultimaPalavraA=jandira primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=me ultimaPalavraA=agend primeiraPalavraB=der ultimaPalavraB=trolls.rsrsr mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=fal ultimaPalavraA=fé primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=der ultimaPalavraA=trolls.rsrsr primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=lei ultimaPalavraA=jean primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=trolls ultimaPalavraA=sal primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=jean ultimaPalavraA=dizim primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=é ultimaPalavraA=atenca primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=pronunc ultimaPalavraA=p primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=vao ultimaPalavraA=jesus primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=dois ultimaPalavraA=ignor primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=já ultimaPalavraA=remedi primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=ei ultimaPalavraA=telinh primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=felician ultimaPalavraA=engrac primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=jesus ultimaPalavraA=vcs primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=é ultimaPalavraA=felician primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=marc ultimaPalavraA=hahah primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=jean ultimaPalavraA=histor primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=algu ultimaPalavraA=roup primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=muit ultimaPalavraA=parabensssssssssss primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=nom ultimaPalavraA=ver primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=jandira ultimaPalavraA=jandira primeiraPalavraB=fal ultimaPalavraB=fé mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=marci ultimaPalavraA=comic primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=fal ultimaPalavraA=fé primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=1 primeiraPalavraA=der ultimaPalavraA=trolls.rsrsr primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=lei ultimaPalavraA=jean primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=trolls ultimaPalavraA=sal primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=jean ultimaPalavraA=dizim primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=é ultimaPalavraA=atenca primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=pronunc ultimaPalavraA=p primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=vao ultimaPalavraA=jesus primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=dois ultimaPalavraA=ignor primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=já ultimaPalavraA=remedi primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=ei ultimaPalavraA=telinh primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=felician ultimaPalavraA=engrac primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=jesus ultimaPalavraA=vcs primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=é ultimaPalavraA=felician primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=marc ultimaPalavraA=hahah primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=jean ultimaPalavraA=histor primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=algu ultimaPalavraA=roup primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=muit ultimaPalavraA=parabensssssssssss primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=nom ultimaPalavraA=ver primeiraPalavraB=marci ultimaPalavraB=comic mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=car ultimaPalavraA=argument primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=marci ultimaPalavraA=comic primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=fal ultimaPalavraA=fé primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=der ultimaPalavraA=trolls.rsrsr primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=lei ultimaPalavraA=jean primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=trolls ultimaPalavraA=sal primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=jean ultimaPalavraA=dizim primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=é ultimaPalavraA=atenca primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=pronunc ultimaPalavraA=p primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=vao ultimaPalavraA=jesus primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=dois ultimaPalavraA=ignor primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=já ultimaPalavraA=remedi primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=ei ultimaPalavraA=telinh primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=felician ultimaPalavraA=engrac primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=jesus ultimaPalavraA=vcs primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=é ultimaPalavraA=felician primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=marc ultimaPalavraA=hahah primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=jean ultimaPalavraA=histor primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=algu ultimaPalavraA=roup primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=muit ultimaPalavraA=parabensssssssssss primeiraPalavraB=car ultimaPalavraB=argument mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=infeliz ultimaPalavraA=infeliz primeiraPalavraB=infeliz ultimaPalavraB=infeliz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
